,order_details_id,order_id,pizza_id,quantity
6957,12689,5576,ital_cpcllo_s,1
6958,12690,5576,spinach_fet_s,1
6959,12691,5577,ckn_pesto_s,1
6960,12692,5577,mexicana_l,1
6961,12693,5577,veggie_veg_m,1
6962,12694,5578,spicy_ital_s,1
6963,12695,5579,bbq_ckn_m,1
6964,12696,5579,cali_ckn_m,1
6965,12697,5579,classic_dlx_s,1
6966,12698,5579,four_cheese_l,1
6967,12699,5579,green_garden_s,1
6968,12700,5579,hawaiian_s,1
6969,12701,5579,ital_supr_l,1
6970,12702,5579,ital_supr_m,1
6971,12703,5579,ital_veggie_m,1
6972,12704,5579,pep_msh_pep_l,1
6973,12705,5579,southw_ckn_l,2
6974,12706,5579,spin_pesto_s,1
6975,12707,5579,spinach_fet_m,1
6976,12708,5579,thai_ckn_s,1
6977,12709,5580,big_meat_s,2
6978,12710,5580,cali_ckn_s,2
6979,12711,5580,napolitana_l,1
6980,12712,5580,prsc_argla_s,1
6981,12713,5580,sicilian_m,1
6982,12714,5580,spicy_ital_l,2
6983,12715,5580,veggie_veg_s,1
6984,12716,5581,ital_supr_m,2
6985,12717,5581,spicy_ital_l,1
6986,12720,5583,peppr_salami_l,1
6987,12721,5584,the_greek_m,1
6988,12722,5585,pep_msh_pep_m,1
6989,12723,5585,pepperoni_m,1
6990,12724,5585,thai_ckn_l,1
6991,12729,5587,classic_dlx_s,1
6992,12730,5587,hawaiian_s,1
6993,12731,5587,spinach_supr_m,1
6994,12738,5592,soppressata_s,1
6995,12739,5593,southw_ckn_s,1
6996,12740,5593,spinach_supr_l,1
6997,12743,5595,peppr_salami_l,1
6998,12744,5595,thai_ckn_l,1
6999,12745,5596,big_meat_s,1
7000,12746,5596,mediterraneo_l,1
7001,12747,5597,five_cheese_l,1
7002,12748,5597,pepperoni_m,1
7003,12749,5597,sicilian_m,1
7004,12750,5597,thai_ckn_l,1
7005,12754,5599,hawaiian_m,1
7006,12755,5599,spicy_ital_l,1
7007,12758,5601,classic_dlx_m,1
7008,12759,5601,four_cheese_m,1
7009,12760,5601,thai_ckn_l,2
7010,12761,5602,ital_cpcllo_l,1
7011,12762,5603,bbq_ckn_s,1
7012,12763,5603,mediterraneo_s,1
7013,12764,5603,thai_ckn_l,2
7014,12765,5604,sicilian_l,1
7015,12766,5605,green_garden_s,1
7016,12767,5605,ital_cpcllo_m,1
7017,12769,5607,hawaiian_s,1
7018,12770,5607,prsc_argla_l,1
7019,12771,5607,spinach_fet_m,1
7020,12772,5607,spinach_supr_s,1
7021,12773,5608,classic_dlx_m,1
7022,12774,5608,peppr_salami_l,1
7023,12775,5608,spinach_supr_m,1
7024,12776,5608,the_greek_xl,1
7025,12784,5612,calabrese_m,1
7026,12785,5612,the_greek_m,1
7027,12786,5612,veggie_veg_m,1
7028,12787,5613,big_meat_s,1
7029,12788,5613,hawaiian_l,1
7030,12789,5613,ital_cpcllo_l,1
7031,12790,5613,spinach_supr_m,1
7032,12793,5615,mediterraneo_m,1
7033,12794,5615,prsc_argla_l,1
7034,12795,5615,sicilian_s,1
7035,12796,5615,thai_ckn_l,1
7036,12797,5616,bbq_ckn_l,1
7037,12798,5617,southw_ckn_m,1
7038,12799,5618,cali_ckn_l,1
7039,12800,5618,classic_dlx_m,1
7040,12801,5618,spinach_supr_m,1
7041,12802,5619,ital_veggie_s,1
7042,12803,5619,mexicana_l,1
7043,12804,5619,pep_msh_pep_s,1
7044,12805,5620,classic_dlx_s,1
7045,12806,5620,ital_cpcllo_m,1
7046,12807,5620,sicilian_l,1
7047,12808,5620,thai_ckn_m,1
7048,12817,5625,ckn_alfredo_m,1
7049,12818,5625,mediterraneo_m,1
7050,12819,5626,pepperoni_l,1
7051,12820,5626,southw_ckn_l,1
7052,12821,5627,napolitana_m,1
7053,12822,5627,thai_ckn_m,1
7054,12823,5628,five_cheese_l,1
7055,12824,5628,pepperoni_m,1
7056,12825,5629,four_cheese_l,1
7057,12826,5629,pep_msh_pep_m,1
7058,12827,5629,prsc_argla_s,2
7059,12828,5630,sicilian_m,1
7060,12829,5630,spinach_fet_s,1
7061,12831,5632,calabrese_s,1
7062,12832,5633,soppressata_l,1
7063,12841,5637,brie_carre_s,1
7064,12842,5637,ckn_pesto_s,1
7065,12843,5637,hawaiian_m,1
7066,12844,5638,southw_ckn_m,1
7067,12845,5638,spicy_ital_l,1
7068,12846,5638,thai_ckn_l,1
7069,12847,5639,bbq_ckn_l,1
7070,12848,5639,bbq_ckn_m,1
7071,12849,5639,big_meat_s,1
7072,12850,5639,four_cheese_l,1
7073,12851,5639,ital_cpcllo_m,1
7074,12852,5639,ital_supr_m,1
7075,12853,5639,sicilian_s,2
7076,12854,5639,southw_ckn_l,1
7077,12855,5640,bbq_ckn_m,1
7078,12856,5640,ckn_pesto_s,1
7079,12857,5641,cali_ckn_l,1
7080,12866,5645,ckn_alfredo_m,1
7081,12867,5645,southw_ckn_l,1
7082,12868,5645,spicy_ital_l,1
7083,12869,5646,ital_cpcllo_l,1
7084,12870,5646,napolitana_m,1
7085,12871,5646,pepperoni_m,1
7086,12872,5646,veggie_veg_s,1
7087,12877,5648,calabrese_m,1
7088,12878,5648,four_cheese_l,1
7089,12879,5648,southw_ckn_l,1
7090,12882,5650,southw_ckn_l,1
7091,12883,5650,spinach_fet_s,1
7092,12884,5651,bbq_ckn_m,1
7093,12885,5651,cali_ckn_s,1
7094,12886,5651,mexicana_l,1
7095,12887,5651,pepperoni_m,1
7096,12888,5652,ital_supr_s,1
7097,12889,5653,bbq_ckn_m,1
7098,12890,5653,ital_cpcllo_l,1
7099,12891,5654,napolitana_s,1
7100,12892,5655,spinach_supr_l,1
7101,12896,5657,bbq_ckn_m,1
7102,12897,5657,hawaiian_l,1
7103,12898,5657,ital_cpcllo_l,1
7104,12900,5659,southw_ckn_m,1
7105,12901,5659,thai_ckn_l,1
7106,12902,5660,spinach_fet_m,1
7107,12904,5662,the_greek_m,1
7108,12905,5663,classic_dlx_m,1
7109,12908,5665,bbq_ckn_s,1
7110,12909,5665,hawaiian_s,1
7111,12910,5665,ital_cpcllo_s,1
7112,12911,5665,peppr_salami_l,1
7113,12912,5666,ital_supr_l,1
7114,12913,5666,prsc_argla_l,1
7115,12914,5666,spinach_fet_s,1
7116,12915,5666,thai_ckn_l,1
7117,12916,5667,big_meat_s,1
7118,12917,5667,five_cheese_l,1
7119,12922,5669,mexicana_m,1
7120,12923,5669,southw_ckn_s,1
7121,12924,5669,thai_ckn_l,1
7122,12928,5671,ckn_alfredo_m,1
7123,12929,5671,spicy_ital_s,1
7124,12930,5672,cali_ckn_l,1
7125,12931,5672,classic_dlx_m,1
7126,12932,5672,prsc_argla_m,1
7127,12934,5674,classic_dlx_s,1
7128,12935,5674,mexicana_m,1
7129,12936,5674,sicilian_s,1
7130,12939,5677,ital_veggie_m,1
7131,12940,5677,pep_msh_pep_s,1
7132,12941,5677,southw_ckn_l,1
7133,12942,5678,spinach_supr_s,1
7134,12943,5679,veggie_veg_l,1
7135,12944,5680,classic_dlx_s,1
7136,12945,5680,soppressata_l,1
7137,12949,5684,cali_ckn_s,1
7138,12950,5684,spinach_fet_m,1
7139,12952,5686,ital_supr_m,2
7140,12953,5687,sicilian_l,1
7141,12954,5687,soppressata_m,1
7142,12955,5687,veggie_veg_s,1
7143,12956,5688,bbq_ckn_m,1
7144,12966,5690,sicilian_m,1
7145,12969,5692,hawaiian_m,1
7146,12972,5694,ital_supr_m,1
7147,12973,5695,cali_ckn_m,1
7148,12974,5695,five_cheese_l,1
7149,12975,5695,veggie_veg_m,1
7150,12976,5696,big_meat_s,1
7151,12977,5696,pep_msh_pep_s,1
7152,12978,5696,thai_ckn_l,2
7153,12987,5700,classic_dlx_m,1
7154,12988,5700,hawaiian_l,1
7155,12989,5700,pep_msh_pep_m,1
7156,12990,5700,sicilian_s,1
7157,12991,5700,the_greek_s,1
7158,12992,5700,the_greek_xl,1
7159,12993,5700,veggie_veg_l,1
7160,12994,5700,veggie_veg_m,1
7161,12997,5702,cali_ckn_l,1
7162,12998,5702,classic_dlx_s,1
7163,12999,5702,soppressata_l,1
7164,13001,5704,calabrese_m,1
7165,13005,5707,cali_ckn_m,1
7166,13006,5707,ckn_alfredo_m,1
7167,13007,5707,peppr_salami_s,1
7168,13008,5707,the_greek_xl,1
7169,13009,5708,pepperoni_m,1
7170,13010,5709,hawaiian_m,1
7171,13011,5709,ital_supr_l,1
7172,13012,5709,ital_supr_m,1
7173,13013,5709,napolitana_s,1
7174,13014,5710,ckn_alfredo_s,1
7175,13015,5710,pepperoni_s,1
7176,13016,5710,sicilian_m,1
7177,13017,5710,spinach_supr_s,1
7178,13022,5712,cali_ckn_m,1
7179,13023,5712,prsc_argla_m,1
7180,13024,5713,hawaiian_s,1
7181,13025,5713,ital_supr_l,1
7182,13026,5714,thai_ckn_l,1
7183,13027,5714,the_greek_xl,1
7184,13028,5715,bbq_ckn_m,1
7185,13029,5715,cali_ckn_m,1
7186,13030,5715,mexicana_m,1
7187,13031,5715,spicy_ital_m,1
7188,13032,5716,four_cheese_m,1
7189,13033,5716,southw_ckn_s,1
7190,13034,5716,the_greek_l,1
7191,13039,5719,ckn_alfredo_l,1
7192,13040,5719,southw_ckn_s,1
7193,13041,5719,spicy_ital_s,1
7194,13042,5719,spinach_supr_l,1
7195,13052,5723,the_greek_xl,1
7196,13053,5724,cali_ckn_l,1
7197,13054,5724,green_garden_l,1
7198,13055,5724,spinach_fet_l,1
7199,13056,5724,spinach_fet_s,1
7200,13057,5725,cali_ckn_l,1
7201,13058,5725,hawaiian_s,1
7202,13063,5728,big_meat_s,1
7203,13064,5728,four_cheese_m,1
7204,13065,5728,mexicana_s,1
7205,13066,5728,prsc_argla_m,1
7206,13069,5730,calabrese_m,1
7207,13070,5730,ital_supr_m,1
7208,13071,5731,green_garden_m,1
7209,13072,5731,ital_veggie_l,1
7210,13073,5731,ital_veggie_m,1
7211,13077,5733,ckn_alfredo_m,1
7212,13078,5733,classic_dlx_s,1
7213,13079,5734,five_cheese_l,1
7214,13080,5734,mediterraneo_l,1
7215,13081,5734,pep_msh_pep_m,1
7216,13089,5737,brie_carre_s,1
7217,13090,5737,napolitana_l,1
7218,13091,5737,peppr_salami_m,1
7219,13092,5738,big_meat_s,1
7220,13093,5738,ckn_alfredo_m,1
7221,13094,5738,four_cheese_l,1
7222,13095,5738,mexicana_m,1
7223,13097,5740,bbq_ckn_l,1
7224,13098,5741,prsc_argla_s,1
7225,13099,5742,spinach_fet_m,1
7226,13102,5745,big_meat_s,1
7227,13103,5745,ckn_pesto_s,1
7228,13104,5745,hawaiian_m,1
7229,13105,5745,ital_cpcllo_l,1
7230,13106,5745,napolitana_s,1
7231,13107,5745,pepperoni_m,1
7232,13108,5745,sicilian_l,1
7233,13109,5745,spicy_ital_s,2
7234,13110,5745,spinach_fet_m,1
7235,13111,5745,thai_ckn_l,1
7236,13112,5745,the_greek_m,1
7237,13113,5745,veggie_veg_m,1
7238,13116,5747,sicilian_s,1
7239,13117,5747,soppressata_m,1
7240,13118,5748,calabrese_m,1
7241,13123,5750,bbq_ckn_l,1
7242,13124,5750,classic_dlx_s,1
7243,13125,5750,four_cheese_l,1
7244,13137,5754,calabrese_m,1
7245,13138,5754,ital_supr_l,1
7246,13139,5754,pepperoni_m,1
7247,13140,5755,big_meat_s,1
7248,13141,5755,southw_ckn_l,1
7249,13142,5756,green_garden_s,1
7250,13143,5757,hawaiian_l,1
7251,13144,5757,pepperoni_m,1
7252,13145,5758,four_cheese_l,1
7253,13146,5758,hawaiian_s,1
7254,13147,5758,pepperoni_m,1
7255,13148,5758,southw_ckn_l,1
7256,13150,5760,cali_ckn_l,1
7257,13151,5760,ital_cpcllo_l,2
7258,13152,5760,pepperoni_m,1
7259,13153,5761,bbq_ckn_l,1
7260,13154,5761,prsc_argla_s,1
7261,13155,5761,the_greek_s,1
7262,13158,5763,big_meat_s,1
7263,13159,5763,classic_dlx_l,1
7264,13160,5763,spinach_fet_m,1
7265,13161,5764,classic_dlx_s,1
7266,13162,5764,mediterraneo_s,1
7267,13164,5766,classic_dlx_s,1
7268,13165,5767,classic_dlx_m,1
7269,13166,5767,ital_cpcllo_m,1
7270,13177,5774,classic_dlx_m,1
7271,13178,5774,classic_dlx_s,1
7272,13179,5774,veggie_veg_m,1
7273,13180,5775,cali_ckn_m,1
7274,13181,5775,ckn_alfredo_m,1
7275,13182,5775,pep_msh_pep_l,1
7276,13183,5775,peppr_salami_l,1
7277,13184,5776,ital_veggie_s,1
7278,13185,5776,pep_msh_pep_l,1
7279,13191,5780,ital_cpcllo_s,1
7280,13192,5780,mediterraneo_m,1
7281,13193,5780,sicilian_s,1
7282,13194,5781,five_cheese_l,1
7283,13195,5781,mexicana_l,1
7284,13198,5783,pep_msh_pep_s,1
7285,13199,5783,pepperoni_s,1
7286,13200,5783,spinach_fet_m,1
7287,13207,5787,prsc_argla_l,1
7288,13215,5791,green_garden_s,1
7289,13216,5791,ital_cpcllo_l,1
7290,13219,5794,calabrese_m,1
7291,13220,5794,hawaiian_s,1
7292,13221,5795,cali_ckn_m,1
7293,13222,5795,veggie_veg_l,1
7294,13224,5797,big_meat_s,1
7295,13225,5797,prsc_argla_s,1
7296,13230,5799,spin_pesto_l,1
7297,13234,5802,mexicana_l,1
7298,13235,5802,napolitana_s,1
7299,13241,5805,classic_dlx_s,1
7300,13242,5805,spinach_supr_s,1
7301,13243,5806,bbq_ckn_l,1
7302,13244,5806,brie_carre_s,2
7303,13245,5806,cali_ckn_m,1
7304,13246,5806,classic_dlx_m,1
7305,13247,5806,five_cheese_l,1
7306,13248,5806,four_cheese_l,1
7307,13249,5806,peppr_salami_l,1
7308,13250,5806,thai_ckn_l,1
7309,13251,5807,bbq_ckn_m,1
7310,13252,5807,spinach_fet_m,1
7311,13253,5807,thai_ckn_l,1
7312,13259,5810,bbq_ckn_l,1
7313,13260,5810,classic_dlx_m,1
7314,13261,5811,ckn_pesto_s,1
7315,13262,5811,mediterraneo_m,1
7316,13263,5812,prsc_argla_m,1
7317,13267,5815,napolitana_l,1
7318,13271,5818,ital_supr_m,1
7319,13274,5820,cali_ckn_l,1
7320,13275,5820,four_cheese_l,2
7321,13276,5820,hawaiian_s,2
7322,13277,5820,ital_cpcllo_l,1
7323,13278,5820,ital_cpcllo_m,1
7324,13279,5820,ital_veggie_m,1
7325,13280,5820,mexicana_m,1
7326,13281,5820,pepperoni_m,1
7327,13282,5820,prsc_argla_l,1
7328,13283,5820,soppressata_l,1
7329,13284,5820,spinach_supr_s,2
7330,13285,5820,veggie_veg_s,1
7331,13286,5821,five_cheese_l,1
7332,13287,5822,bbq_ckn_s,1
7333,13288,5823,hawaiian_s,1
7334,13293,5825,bbq_ckn_m,1
7335,13294,5826,ital_supr_m,1
7336,13295,5827,ital_supr_m,1
7337,13296,5828,bbq_ckn_l,1
7338,13297,5828,ckn_alfredo_m,1
7339,13298,5828,five_cheese_l,1
7340,13299,5828,sicilian_m,1
7341,13300,5829,four_cheese_m,1
7342,13301,5829,ital_supr_m,1
7343,13302,5829,prsc_argla_s,1
7344,13303,5829,thai_ckn_l,1
7345,13306,5832,ckn_pesto_l,1
7346,13307,5832,spicy_ital_m,1
7347,13308,5833,cali_ckn_l,1
7348,13309,5833,southw_ckn_l,1
7349,13310,5834,hawaiian_l,1
7350,13311,5834,prsc_argla_m,1
7351,13316,5836,bbq_ckn_s,1
7352,13317,5836,mediterraneo_s,1
7353,13329,5842,classic_dlx_m,1
7354,13330,5842,napolitana_l,1
7355,13331,5843,thai_ckn_l,1
7356,13334,5845,hawaiian_l,1
7357,13335,5845,spinach_supr_m,1
7358,13336,5846,calabrese_m,1
7359,13337,5846,ital_supr_l,1
7360,13340,5848,mexicana_m,1
7361,13341,5849,ckn_alfredo_m,1
7362,13350,5852,calabrese_l,1
7363,13353,5854,southw_ckn_l,1
7364,13357,5857,green_garden_s,1
7365,13358,5857,thai_ckn_m,1
7366,13360,5859,classic_dlx_m,1
7367,13361,5859,peppr_salami_l,1
7368,13364,5861,four_cheese_l,1
7369,13365,5862,cali_ckn_l,1
7370,13366,5863,ital_cpcllo_m,1
7371,13367,5863,ital_supr_m,1
7372,13368,5863,mexicana_l,1
7373,13369,5864,bbq_ckn_l,1
7374,13370,5864,green_garden_m,1
7375,13371,5864,mexicana_l,1
7376,13372,5864,pepperoni_m,1
7377,13373,5864,sicilian_m,1
7378,13374,5864,spicy_ital_s,1
7379,13376,5866,spicy_ital_m,1
7380,13377,5867,peppr_salami_m,1
7381,13378,5868,ckn_alfredo_l,1
7382,13379,5868,ckn_pesto_m,1
7383,13380,5868,ital_cpcllo_l,1
7384,13389,5870,napolitana_l,1
7385,13390,5871,ital_cpcllo_m,1
7386,13391,5872,southw_ckn_m,1
7387,13393,5874,ckn_alfredo_m,1
7388,13396,5877,ital_supr_m,1
7389,13397,5878,cali_ckn_l,1
7390,13398,5878,mexicana_l,1
7391,13399,5878,napolitana_l,1
7392,13406,5881,mexicana_l,2
7393,13407,5882,ckn_pesto_l,1
7394,13408,5882,ital_cpcllo_m,1
7395,13409,5882,ital_veggie_m,1
7396,13410,5882,southw_ckn_l,1
7397,13419,5886,bbq_ckn_l,1
7398,13420,5886,napolitana_m,1
7399,13421,5886,spinach_fet_m,1
7400,13422,5887,five_cheese_l,1
7401,13423,5887,the_greek_xl,1
7402,13431,5892,bbq_ckn_s,1
7403,13432,5892,big_meat_s,1
7404,13433,5892,ital_cpcllo_l,1
7405,13439,5895,sicilian_l,1
7406,13440,5895,the_greek_s,1
7407,13445,5897,southw_ckn_s,1
7408,13446,5897,the_greek_m,1
7409,13447,5898,big_meat_s,1
7410,13448,5898,ital_cpcllo_m,1
7411,13449,5899,classic_dlx_m,1
7412,13450,5899,ital_cpcllo_m,1
7413,13455,5901,pep_msh_pep_l,1
7414,13456,5901,peppr_salami_l,1
7415,13457,5902,classic_dlx_s,1
7416,13466,5905,ital_supr_m,1
7417,13467,5906,green_garden_l,1
7418,13468,5906,napolitana_m,1
7419,13469,5906,prsc_argla_s,1
7420,13470,5906,spicy_ital_l,1
7421,13471,5907,classic_dlx_m,1
7422,13472,5907,ital_supr_m,1
7423,13473,5907,pepperoni_s,1
7424,13474,5908,ital_cpcllo_l,1
7425,13475,5908,southw_ckn_m,1
7426,13476,5908,spicy_ital_l,1
7427,13481,5910,ital_supr_m,1
7428,13482,5911,bbq_ckn_l,1
7429,13485,5913,the_greek_xl,1
7430,13486,5914,veggie_veg_m,1
7431,13487,5915,cali_ckn_m,1
7432,13488,5915,ital_supr_l,1
7433,13489,5916,big_meat_s,1
7434,13491,5918,ital_supr_m,1
7435,13492,5918,peppr_salami_s,1
7436,13493,5919,classic_dlx_m,1
7437,13494,5920,spicy_ital_m,1
7438,13496,5922,five_cheese_l,1
7439,13497,5922,spinach_fet_m,1
7440,13498,5922,thai_ckn_m,1
7441,13501,5925,southw_ckn_l,1
7442,13502,5926,bbq_ckn_l,1
7443,13503,5926,cali_ckn_m,1
7444,13504,5926,hawaiian_l,1
7445,13505,5926,ital_supr_l,1
7446,13506,5926,mediterraneo_s,1
7447,13507,5926,peppr_salami_l,1
7448,13508,5926,soppressata_s,1
7449,13509,5926,the_greek_m,1
7450,13510,5926,the_greek_xl,1
7451,13511,5927,mexicana_l,1
7452,13512,5927,the_greek_xxl,1
7453,13513,5928,the_greek_xl,1
7454,13514,5929,thai_ckn_m,1
7455,13524,5933,ckn_alfredo_m,1
7456,13525,5934,ckn_pesto_l,1
7457,13526,5934,sicilian_s,1
7458,13527,5934,spicy_ital_s,1
7459,13528,5934,the_greek_xl,1
7460,13529,5935,five_cheese_l,1
7461,13530,5935,hawaiian_l,1
7462,13531,5936,classic_dlx_s,1
7463,13532,5937,mediterraneo_s,1
7464,13541,5941,four_cheese_l,1
7465,13542,5941,peppr_salami_l,1
7466,13543,5941,spinach_fet_s,1
7467,13544,5941,thai_ckn_l,1
7468,13548,5944,hawaiian_s,1
7469,13549,5944,ital_veggie_l,1
7470,13550,5945,ckn_pesto_s,1
7471,13551,5945,hawaiian_m,1
7472,13552,5945,mediterraneo_s,1
7473,13553,5945,spinach_fet_s,1
7474,13556,5947,ital_supr_m,1
7475,13557,5947,pep_msh_pep_l,1
7476,13558,5947,southw_ckn_l,1
7477,13559,5948,mexicana_l,1
7478,13560,5949,classic_dlx_m,1
7479,13561,5949,hawaiian_s,1
7480,13562,5949,ital_supr_l,1
7481,13563,5949,mediterraneo_m,1
7482,13568,5951,cali_ckn_m,1
7483,13569,5951,five_cheese_l,1
7484,13570,5952,cali_ckn_l,1
7485,13571,5952,pep_msh_pep_s,1
7486,13572,5952,southw_ckn_l,1
7487,13573,5952,spinach_fet_l,1
7488,13574,5953,spinach_supr_m,1
7489,13575,5953,thai_ckn_l,1
7490,13576,5953,veggie_veg_s,1
7491,13586,5957,classic_dlx_s,1
7492,13587,5957,four_cheese_l,1
7493,13588,5957,soppressata_s,1
7494,13589,5957,thai_ckn_m,1
7495,13591,5959,peppr_salami_l,1
7496,13592,5960,four_cheese_l,1
7497,13593,5960,hawaiian_s,1
7498,13594,5960,ital_veggie_m,1
7499,13595,5960,the_greek_xl,1
7500,13596,5961,bbq_ckn_s,1
7501,13597,5961,the_greek_l,1
7502,13598,5962,pepperoni_m,1
7503,13599,5963,hawaiian_l,1
7504,13600,5963,ital_cpcllo_m,1
7505,13601,5963,napolitana_s,1
7506,13602,5963,peppr_salami_l,1
7507,13607,5965,mediterraneo_l,1
7508,13611,5967,cali_ckn_m,1
7509,13612,5967,ital_cpcllo_l,1
7510,13613,5967,spicy_ital_s,1
7511,13614,5967,thai_ckn_m,1
7512,13615,5968,green_garden_m,1
7513,13616,5968,ital_supr_l,1
7514,13617,5968,sicilian_s,1
7515,13618,5968,soppressata_l,1
7516,13622,5970,prsc_argla_m,1
7517,13623,5970,spin_pesto_m,1
7518,13624,5971,four_cheese_m,1
7519,13625,5971,soppressata_m,1
7520,13626,5971,spicy_ital_s,1
7521,13627,5972,sicilian_m,1
7522,13628,5973,mexicana_l,1
7523,13629,5973,spinach_fet_m,1
7524,13645,5976,brie_carre_s,1
7525,13646,5977,soppressata_l,1
7526,13648,5979,five_cheese_l,1
7527,13650,5981,mediterraneo_s,1
7528,13651,5981,sicilian_m,1
7529,13652,5982,calabrese_l,1
7530,13653,5983,five_cheese_l,1
7531,13654,5983,hawaiian_m,1
7532,13657,5985,the_greek_xl,1
7533,13663,5988,hawaiian_m,1
7534,13664,5989,mexicana_m,1
7535,13666,5991,spicy_ital_s,1
7536,13667,5991,the_greek_s,1
7537,13668,5992,classic_dlx_m,1
7538,13669,5992,classic_dlx_s,1
7539,13670,5992,mexicana_l,1
7540,13680,5996,mexicana_l,1
7541,13681,5996,pep_msh_pep_m,1
7542,13682,5996,spinach_supr_s,1
7543,13683,5996,the_greek_xl,1
7544,13691,5999,ckn_pesto_l,1
7545,13692,5999,soppressata_s,1
7546,13693,5999,spinach_fet_m,1
7547,13694,5999,thai_ckn_l,1
7548,13698,6001,veggie_veg_l,1
7549,13705,6004,big_meat_s,1
7550,13706,6005,bbq_ckn_s,1
7551,13709,6007,soppressata_s,1
7552,13710,6007,thai_ckn_l,1
7553,13711,6008,bbq_ckn_l,1
7554,13712,6009,southw_ckn_m,1
7555,13715,6011,spicy_ital_s,1
7556,13716,6012,five_cheese_l,1
7557,13721,6014,four_cheese_l,1
7558,13722,6014,pepperoni_m,1
7559,13723,6015,five_cheese_l,1
7560,13724,6015,mediterraneo_s,1
7561,13725,6016,ital_supr_m,1
7562,13726,6016,prsc_argla_s,1
7563,13727,6016,soppressata_l,1
7564,13732,6018,four_cheese_l,1
7565,13733,6018,ital_veggie_m,1
7566,13734,6018,pepperoni_l,1
7567,13735,6018,prsc_argla_m,1
7568,13736,6019,mexicana_l,1
7569,13742,6022,veggie_veg_s,1
7570,13743,6023,hawaiian_s,1
7571,13744,6023,ital_veggie_s,1
7572,13745,6023,mexicana_m,1
7573,13746,6023,peppr_salami_l,1
7574,13756,6027,thai_ckn_m,2
7575,13757,6028,cali_ckn_m,1
7576,13758,6028,hawaiian_s,1
7577,13760,6030,ital_cpcllo_m,1
7578,13761,6030,southw_ckn_l,1
7579,13762,6030,the_greek_m,1
7580,13763,6030,the_greek_xl,1
7581,13769,6033,calabrese_m,1
7582,13770,6033,ital_veggie_m,1
7583,13771,6033,pepperoni_l,1
7584,13772,6033,sicilian_s,1
7585,13773,6034,cali_ckn_s,1
7586,13774,6034,green_garden_m,1
7587,13775,6034,spinach_fet_m,1
7588,13776,6034,veggie_veg_m,1
7589,13778,6036,ckn_pesto_m,1
7590,13779,6037,thai_ckn_m,1
7591,13781,6039,the_greek_xl,1
7592,13782,6040,classic_dlx_s,1
7593,13783,6040,hawaiian_s,1
7594,13784,6040,ital_supr_m,1
7595,13785,6040,spicy_ital_l,1
7596,13786,6040,spicy_ital_m,1
7597,13796,6043,prsc_argla_l,1
7598,13797,6044,southw_ckn_l,1
7599,13798,6044,spinach_fet_l,1
7600,13809,6047,ital_supr_l,1
7601,13811,6049,peppr_salami_l,1
7602,13818,6052,classic_dlx_m,1
7603,13819,6052,ital_supr_m,1
7604,13820,6052,pepperoni_s,1
7605,13823,6055,ital_cpcllo_l,2
7606,13825,6057,ckn_alfredo_m,1
7607,13834,6060,classic_dlx_s,1
7608,13835,6061,mexicana_m,1
7609,13836,6061,spinach_fet_l,1
7610,13837,6062,bbq_ckn_m,1
7611,13838,6062,hawaiian_s,1
7612,13839,6062,pepperoni_m,1
7613,13840,6062,spicy_ital_l,1
7614,13841,6063,classic_dlx_l,1
7615,13842,6063,green_garden_s,1
7616,13843,6063,hawaiian_m,1
7617,13844,6063,spinach_supr_l,1
7618,13845,6064,hawaiian_l,1
7619,13846,6064,veggie_veg_m,1
7620,13854,6068,hawaiian_l,1
7621,13855,6068,pepperoni_m,1
7622,13856,6068,southw_ckn_l,1
7623,13859,6071,four_cheese_l,1
7624,13860,6071,veggie_veg_s,1
7625,13861,6072,pepperoni_s,2
7626,13862,6072,peppr_salami_l,1
7627,13863,6072,soppressata_l,1
7628,13868,6075,five_cheese_l,1
7629,13869,6075,peppr_salami_l,1
7630,13870,6076,mexicana_m,1
7631,13876,6079,green_garden_s,1
7632,13877,6079,ital_veggie_m,1
7633,13878,6080,spicy_ital_m,1
7634,13884,6084,ital_supr_m,1
7635,13885,6085,ital_supr_l,1
7636,13886,6085,mediterraneo_s,1
7637,13887,6085,the_greek_l,1
7638,13889,6087,ckn_pesto_l,1
7639,13890,6087,ital_supr_l,1
7640,13891,6087,soppressata_s,1
7641,13892,6087,spin_pesto_m,1
7642,13893,6088,pep_msh_pep_m,1
7643,13894,6088,thai_ckn_s,1
7644,13899,6090,cali_ckn_m,1
7645,13900,6090,ckn_alfredo_l,1
7646,13901,6090,hawaiian_l,1
7647,13902,6090,hawaiian_s,1
7648,13903,6090,napolitana_l,1
7649,13904,6090,thai_ckn_m,1
7650,13907,6092,thai_ckn_l,1
7651,13909,6094,ckn_pesto_m,1
7652,13911,6096,thai_ckn_m,1
7653,13922,6099,ital_cpcllo_m,1
7654,13923,6099,mediterraneo_l,1
7655,13924,6099,mexicana_l,1
7656,13925,6099,mexicana_m,1
7657,13926,6099,peppr_salami_s,1
7658,13927,6099,southw_ckn_l,1
7659,13928,6099,spicy_ital_m,1
7660,13929,6099,thai_ckn_s,1
7661,13930,6099,the_greek_xl,1
7662,13931,6099,veggie_veg_m,1
7663,13935,6103,spinach_fet_m,1
7664,13952,6112,veggie_veg_m,1
7665,13953,6113,veggie_veg_l,1
7666,13956,6115,brie_carre_s,1
7667,13957,6115,peppr_salami_l,1
7668,13958,6115,sicilian_l,1
